,customer_id,first_name,last_name,email,phone_number,member_since,DOB
911,CSC912,Sandy,Cox,sandy.cox@game.edu,+12098321727,2021,1988-03-16
912,CJP913,Jacqueline,Peterson,jacqueline.peterson@southern.edu,+15034884461,2023,1992-09-24
913,CAS914,Andrew,Scott,andrew.scott@late.edu,+18022515773,2021,1976-05-16
914,CRG915,Robert,Gonzalez,robert.gonzalez@gmail.com,+11637171196,2021,1995-09-20
915,CJG916,James,George,james.george@yahoo.com,+16845211025,2022,1991-02-27
916,CML917,Megan,Lopez,megan.lopez@gmail.com,+17002298695,2020,1995-10-05
917,CKO918,Kimberly,Odonnell,kimberly.odonnell@yahoo.com,+13732631505,2023,1994-07-28
918,CCD919,Charles,Davidson,charles.davidson@yahoo.com,+12082429573,2022,1999-12-21
919,CAM920,Ashlee,Morgan,ashlee.morgan@gmail.com,+12552880574,2021,1986-04-05
920,CKJ921,Kimberly,James,kimberly.james@center.edu,+19865891379,2021,1995-12-10
921,CDE922,Dana,Ellison,dana.ellison@yard.edu,+13568705483,2022,1986-06-15
922,CDT923,Donna,Thomas,donna.thomas@gmail.com,+12213613089,2020,1983-03-09
923,CMB924,Miguel,Barnett,miguel.barnett@gmail.com,+14258265795,2020,1991-11-14
924,CMW925,Marilyn,Wang,marilyn.wang@yahoo.com,+14413212833,2022,1995-12-14
925,CVM926,Vanessa,Martinez,vanessa.martinez@gmail.com,+13476852232,2021,1989-03-22
926,CCD927,Christopher,Durham,christopher.durham@yahoo.com,+17792934135,2021,1987-03-06
927,CTJ928,Thomas,Johnson,thomas.johnson@yahoo.com,+16991205325,2021,1986-07-03
928,CAT929,Amanda,Thornton,amanda.thornton@yahoo.com,+11216797253,2021,2002-04-27
929,CBC930,Brenda,Campbell,brenda.campbell@another.edu,+15589349556,2021,1979-08-29
930,CKP931,Katherine,Patel,katherine.patel@structure.edu,+17861733365,2021,1998-09-24
931,CAL932,Amber,Lester,amber.lester@research.edu,+13916073542,2020,2002-09-28
932,CJJ933,James,Johnson,james.johnson@gmail.com,+19689603610,2022,1986-10-11
933,CTC934,Teresa,Choi,teresa.choi@yahoo.com,+18816922384,2020,1994-06-16
934,CCW935,Corey,Walker,corey.walker@second.edu,+19664312286,2022,1990-10-28
935,CJT936,Jasmine,Tran,jasmine.tran@throw.edu,+12657676573,2023,1989-12-23
936,CSM937,Sarah,Malone,sarah.malone@gmail.com,+18792941474,2020,1977-12-08
937,CTH938,Tracy,Hernandez,tracy.hernandez@gmail.com,+12730383563,2022,1990-07-03
938,CDP939,Dawn,Pineda,dawn.pineda@gmail.com,+19363149098,2023,1987-12-10
939,CAA940,Alexandra,Atkinson,alexandra.atkinson@yahoo.com,+10815769577,2020,1994-05-31
940,CML941,Margaret,Lindsey,margaret.lindsey@down.edu,+15650049156,2023,1997-05-04
941,CJW942,Jacob,Wang,jacob.wang@whatever.edu,+14863933920,2023,1984-10-20
942,CRR943,Rick,Ray,rick.ray@yahoo.com,+18623883618,2022,1986-12-30
943,CCS944,Craig,Spencer,craig.spencer@gmail.com,+14643388583,2020,1979-02-05
944,CAV945,Anthony,Vega,anthony.vega@lay.edu,+12029609762,2020,1997-11-12
945,CBF946,Brandon,Flores,brandon.flores@any.edu,+17901672911,2022,1988-09-23
946,CKP947,Karen,Pierce,karen.pierce@yahoo.com,+15396619114,2020,1985-07-12
947,CKN948,Karen,Nunez,karen.nunez@executive.edu,+17868176397,2023,2005-01-18
948,CAP949,Ashley,Patel,ashley.patel@yahoo.com,+17189737828,2020,2001-11-22
949,CMG950,Michael,Gallagher,michael.gallagher@poor.edu,+18958006766,2021,1987-10-06
950,CSE951,Sandra,Everett,sandra.everett@yahoo.com,+10106352558,2020,1989-11-04
951,CDM952,Donald,Mcfarland,donald.mcfarland@gmail.com,+10504513267,2022,1996-10-22
952,CGN953,Gary,Nguyen,gary.nguyen@yahoo.com,+19175559885,2023,1984-05-30
953,CWD954,William,Dorsey,william.dorsey@gmail.com,+13321405913,2023,1998-11-11
954,CJA955,Jonathan,Alexander,jonathan.alexander@model.edu,+18986937729,2021,2003-03-23
955,CMW956,Maria,Watts,maria.watts@offer.edu,+11794401149,2021,1991-01-08
956,CCP957,Corey,Palmer,corey.palmer@gmail.com,+16799458555,2020,1990-08-23
957,CCE958,Christina,Evans,christina.evans@recent.edu,+11446046551,2022,1984-02-17
958,CLN959,Lisa,Nelson,lisa.nelson@gmail.com,+10398804284,2023,1989-11-27
959,CSM960,Samuel,Miller,samuel.miller@exactly.edu,+10445815802,2021,1985-01-11
960,CKP961,Kevin,Parker,kevin.parker@gmail.com,+14821150921,2021,1999-06-14
961,CKD962,Kathleen,Dunn,kathleen.dunn@name.edu,+19927562833,2022,1984-10-14
962,CMB963,Megan,Butler,megan.butler@gmail.com,+11388327173,2022,2000-01-21
963,CRW964,Robert,Webb,robert.webb@what.edu,+14414592366,2023,1983-06-24
964,CDP965,Devin,Perry,devin.perry@early.edu,+18703006297,2022,1993-04-10
965,CCW966,Caitlyn,Washington,caitlyn.washington@yahoo.com,+17846702974,2022,1991-10-07
966,CRG967,Robert,Gregory,robert.gregory@develop.edu,+12115905453,2023,1995-01-05
967,CRR968,Ryan,Robertson,ryan.robertson@yahoo.com,+11856110944,2023,1992-09-23
968,CJS969,Julie,Snyder,julie.snyder@gmail.com,+19255500588,2023,1994-04-02
969,CRH970,Richard,Hall,richard.hall@gmail.com,+13212081379,2023,2003-05-23
970,CJL971,Jeffrey,Lee,jeffrey.lee@yahoo.com,+10912368219,2021,1998-04-29
971,CJM972,Jessica,Mosley,jessica.mosley@gmail.com,+16823097755,2022,1996-09-13
972,COD973,Olivia,Dyer,olivia.dyer@say.edu,+11414995676,2020,1989-07-25
973,CBJ974,Brooke,Jackson,brooke.jackson@yahoo.com,+14025478072,2020,1987-06-29
974,CTK975,Tyrone,Kim,tyrone.kim@general.edu,+19333822258,2023,1994-03-01
975,CMM976,Mary,Martinez,mary.martinez@gmail.com,+15007446679,2022,1988-08-17
976,CJV977,Jason,Vasquez,jason.vasquez@city.edu,+11443773168,2022,1988-02-04
977,CPH978,Patty,Hamilton,patty.hamilton@watch.edu,+12883273788,2022,1994-03-05
978,CTA979,Travis,Allen,travis.allen@develop.edu,+19009989946,2021,2011-03-05
979,CAC980,Alyssa,Cooper,alyssa.cooper@gmail.com,+18466977403,2022,1991-06-03
980,CKM981,Kimberly,Moore,kimberly.moore@yahoo.com,+13396086264,2021,1980-01-25
981,CDM982,Donald,May,donald.may@gmail.com,+19654955237,2022,1996-01-09
982,CSF983,Stephen,Forbes,stephen.forbes@yahoo.com,+15049003610,2023,1985-10-11
983,CDS984,David,Steele,david.steele@gmail.com,+10144784660,2023,1997-05-13
984,CJR985,Jason,Ruiz,jason.ruiz@off.edu,+16423553824,2023,1996-12-17
985,CAG986,Ashley,Gordon,ashley.gordon@Mrs.edu,+13574774853,2023,1974-10-23
986,CRR987,Rose,Roberts,rose.roberts@work.edu,+19642618621,2023,1992-04-13
987,CLG988,Larry,Garcia,larry.garcia@yahoo.com,+11941222000,2022,1999-03-29
988,CSR989,Scott,Raymond,scott.raymond@gmail.com,+11045992994,2023,1982-07-16
989,CBJ990,Beth,Jensen,beth.jensen@gmail.com,+18612439613,2021,1989-03-18
990,CRZ991,Richard,Zamora,richard.zamora@gmail.com,+17547629212,2020,1988-07-24
991,CMD992,Michael,Douglas,michael.douglas@gmail.com,+17226087260,2023,2006-11-09
992,CSP993,Sylvia,Parrish,sylvia.parrish@those.edu,+12262807887,2021,1994-06-07
993,CVM994,Vicki,Morgan,vicki.morgan@yahoo.com,+14800299715,2020,1991-02-21
994,CMT995,Mallory,Tran,mallory.tran@yahoo.com,+10105489140,2022,1992-12-24
995,CJR996,Jonathan,Roberts,jonathan.roberts@yahoo.com,+15444188568,2021,1999-10-25
996,CSL997,Stacy,Lawson,stacy.lawson@gmail.com,+15364026873,2020,1994-05-09
997,CCM998,Crystal,Miller,crystal.miller@gmail.com,+12979839968,2022,1980-03-04
998,CNC999,Nichole,Crawford,nichole.crawford@gmail.com,+13704107915,2021,1994-10-27
999,CMA1000,Matthew,Alvarez,matthew.alvarez@yahoo.com,+14465396182,2023,1986-07-24
